الملف	السطر	المجلد	القاعدة	النص	التصنيف	الإجراء
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	168	10	رمز المثال	[م٤-ب١٢-ف١-مث٢٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٢٦] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	172	10	رمز المثال	[م٤-ب١٢-ف١-مث٢٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٢٧] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	176	10	رمز المثال	[م٤-ب١٢-ف١-مث٢٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٢٨] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	180	10	رمز المثال	[م٤-ب١٢-ف١-مث٢٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٢٩] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	184	10	رمز المثال	[م٤-ب١٢-ف١-مث٣٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٣٠] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	188	10	رمز المثال	[م٤-ب١٢-ف١-مث٣١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٣١] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	192	10	رمز المثال	[م٤-ب١٢-ف١-مث٣٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٣٢] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	196	10	رمز المثال	[م٤-ب١٢-ف١-مث٣٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٣٣] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	200	10	رمز المثال	[م٤-ب١٢-ف١-مث٣٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٣٤] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ب-الترحيب-والشكر.md	269	10	رمز المثال	[م٤-ب١٢-ف١-مث٣٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف١-مث٣٥] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف01-ج-الزيارة-الرسمية-والتقويم.md	352	10	الجزء ن	الجزء الأول	مراجعة بشرية	قراءة مقترحة: استعمالٌ لغويٌّ عام، لا بنية الكتاب؛ يُحفظ
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	5	10	المستوى ن	المستوى ١١	يُصحّح	المستوى 12
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	192	10	رمز المثال	[م٤-ب١٢-ف٢-مث١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	196	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	200	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	204	10	رمز المثال	[م٤-ب١٢-ف٢-مث٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٤] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	208	10	رمز المثال	[م٤-ب١٢-ف٢-مث٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٥] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	212	10	رمز المثال	[م٤-ب١٢-ف٢-مث٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٦] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	216	10	رمز المثال	[م٤-ب١٢-ف٢-مث٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٧] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	220	10	رمز المثال	[م٤-ب١٢-ف٢-مث٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٨] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	224	10	رمز المثال	[م٤-ب١٢-ف٢-مث٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٩] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	228	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٠] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	233	10	رمز المثال	[م٤-ب١٢-ف٢-مث١١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١١] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	237	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٢] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	241	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٣] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	245	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٤] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	249	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٥] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-أ-المدخل-والمجاملة.md	253	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٦] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	176	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٧] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	180	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٨] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	184	10	رمز المثال	[م٤-ب١٢-ف٢-مث١٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث١٩] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	188	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٠] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	192	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢١] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	196	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٢] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	200	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٣] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	204	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٤] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	208	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٥] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	212	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٦] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	216	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٧] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	220	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٨] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	274	10	رمز المثال	[م٤-ب١٢-ف٢-مث٢٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٢٩] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	278	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٠] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	282	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣١] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	286	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٢] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	291	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٣] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	295	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٤] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	373	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٥] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	377	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٦] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	381	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٧] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	385	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٨] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	390	10	رمز المثال	[م٤-ب١٢-ف٢-مث٣٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٣٩] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف02-ب-التحفظ-والسؤال-الحساس.md	394	10	رمز المثال	[م٤-ب١٢-ف٢-مث٤٠]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٢-مث٤٠] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	5	10	المستوى ن	المستوى ١١	يُصحّح	المستوى 12
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	154	10	رمز المثال	[م٤-ب١٢-ف٣-مث١]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث١] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	158	10	رمز المثال	[م٤-ب١٢-ف٣-مث٢]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٢] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	162	10	رمز المثال	[م٤-ب١٢-ف٣-مث٣]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٣] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	166	10	رمز المثال	[م٤-ب١٢-ف٣-مث٤]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٤] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	170	10	رمز المثال	[م٤-ب١٢-ف٣-مث٥]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٥] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	174	10	رمز المثال	[م٤-ب١٢-ف٣-مث٦]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٦] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	178	10	رمز المثال	[م٤-ب١٢-ف٣-مث٧]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٧] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-أ-المدخل-وعرض-الموقف.md	182	10	رمز المثال	[م٤-ب١٢-ف٣-مث٨]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٨] (يُحوَّل عند الإخراج)
book/الجزء-الرابع/الباب-الثاني-عشر/ف03-ب-التنازل-والعرض-المقابل.md	106	10	رمز المثال	[م٤-ب١٢-ف٣-مث٩]	يُحفظ	معرّفٌ إنتاجيٌّ في المصدر؛ ويُطبع [ب١٢-ف٣-مث٩] (يُحوَّل عند الإخراج)
